KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY,REPEAT
1,15NOV59,40.0,2,12.0,4344.0,No,69014.0,Yes,F,<High School,Home Maker,38,Private,22010,1,Pickup,no,3226,2,No,5,2193,8.298147573217427,1,Urban,1
0,12JUN70,29.0,2,14.0,45299.0,No,148600.0,Yes,F,High School,Blue Collar,11,Commercial,21330,4,SUV,no,0,0,No,0,0,1.0,0,Urban,0
0,23MAY49,50.0,0,14.0,126896.0,No,340102.0,Yes,M,PhD,Manager,34,Private,1500,1,Minivan,yes,0,0,No,2,0,16.0,0,Urban,0
0,17DEC76,22.0,0,10.0,5442.0,No,0.0,Yes,M,Bachelors,Student,46,Commercial,3800,1,Minivan,yes,30922,2,Yes,6,1749,1.0,1,Urban,1
0,06NOV61,38.0,2,10.0,53532.0,Yes,0.0,No,F,<High School,Blue Collar,53,Private,10650,1,Sports Car,no,6697,3,No,4,4617,4.0,1,Urban,1
0,29OCT57,42.0,0,6.0,82608.0,No,0.0,No,M,Bachelors,Blue Collar,41,Commercial,20730,6,Van,yes,0,0,No,2,22244,1.0,1,Urban,0
0,30NOV49,49.0,0,11.0,13148.0,No,159195.0,No,M,<High School,Blue Collar,71,Private,12540,6,Minivan,yes,0,0,No,5,33591,8.0,1,Urban,0
0,10AUG72,27.0,1,9.0,37130.0,Yes,0.0,No,F,<High School,Blue Collar,5,Private,7910,1,SUV,no,2616,4,No,1,4021,1.0,1,Urban,1
0,25MAY37,62.0,0,12.0,11668.0,No,0.0,No,M,Bachelors,Student,47,Private,8870,7,SUV,no,0,0,No,0,0,3.0,0,Rural,0
0,14FEB54,45.0,1,17.0,5306.0,No,0.0,Yes,F,High School,Student,32,Private,12990,6,SUV,no,0,0,No,0,0,1.0,0,Urban,0
0,22AUG55,44.0,0,8.0,45152.0,No,177436.0,Yes,M,High School,Clerical,49,Private,9180,10,Minivan,yes,18289,2,No,6,0,1.0,0,Urban,1
0,26AUG51,48.0,0,12.0,49711.0,No,0.0,No,F,High School,Professional,5,Private,11270,7,SUV,no,0,0,No,0,0,7.0,0,Urban,0
0,03AUG69,30.0,2,10.474061923313512,26226.0,No,165178.0,Yes,F,High School,Clerical,68,Private,4120,1,Sports Car,no,5833,1,No,0,0,1.0,0,Rural,1
1,21DEC60,38.0,1,12.0,149453.0,No,390144.0,Yes,M,Bachelors,Professional,24,Commercial,20250,3,Van,no,5040,1,No,0,0,6.0,0,Urban,1
0,17NOV61,38.0,4,19.0,30735.0,No,136298.0,Yes,F,<High School,Clerical,15,Private,8370,3,SUV,no,0,0,No,2,0,4.0,0,Rural,0
0,28AUG63,36.0,0,7.0,36990.0,No,0.0,No,F,High School,Clerical,35,Private,5100,11,SUV,no,0,0,No,0,0,1.0,0,Rural,0
0,15NOV65,34.0,1,10.0,61572.07326346075,No,343404.0,Yes,M,PhD,,38,Commercial,19190,8,Van,no,0,0,No,0,0,8.0,0,Urban,0
0,24OCT58,41.0,0,13.0,55138.0,No,0.0,No,F,Bachelors,Blue Collar,29,Commercial,16880,10,SUV,no,0,0,Yes,0,3762,13.0,1,Urban,0
0,23OCT47,52.0,0,12.0,23406.0,No,175922.0,No,M,<High School,Blue Collar,25,Private,6960,13,Pickup,yes,0,0,No,0,0,8.0,0,Urban,0
0,18OCT54,45.0,1,12.0,212914.0,Yes,553525.0,No,M,PhD,Doctor,24,Private,14830,1,Minivan,yes,25614,2,Yes,4,0,20.0,0,Urban,1
0,18FEB42,57.0,0,11.0,114830.0,No,0.0,No,M,PhD,,26,Commercial,26900,4,Panel Truck,no,28321,2,No,0,5951,13.0,1,Urban,1
0,22APR57,42.0,0,12.0,82660.0,No,208431.0,No,F,Masters,Lawyer,59,Private,9770,6,SUV,no,0,0,No,0,0,19.0,0,Urban,0
0,01JUL53,46.0,0,14.0,125379.0,No,347068.0,Yes,M,Masters,Lawyer,29,Private,18640,1,Van,no,0,0,No,2,0,17.0,0,Urban,0
0,19MAR34,65.0,0,0.0,0.0,No,94474.0,Yes,F,High School,Home Maker,24,Private,8000,1,Sports Car,no,37129,2,Yes,0,1758,6.0,1,Urban,1
0,14JAN40,59.0,0,8.0,137279.0,No,349652.0,Yes,F,Masters,Lawyer,59,Private,16430,11,SUV,no,9849,3,No,3,0,19.0,0,Urban,1
0,11MAY67,32.0,2,10.0,52102.0,No,213376.0,Yes,F,High School,Clerical,23,Private,10750,9,SUV,no,7476,3,No,2,0,1.0,0,Urban,1
0,05MAR64,35.0,1,12.0,15234.0,No,115903.0,Yes,F,<High School,Clerical,6,Private,6520,20,Sports Car,no,7535,2,No,5,0,4.0,0,Urban,1
0,29AUG52,47.0,0,10.0,57607.0,No,0.0,No,M,<High School,Blue Collar,24,Commercial,12970,10,Minivan,yes,8917,1,Yes,5,4289,1.0,1,Rural,1
0,09DEC63,35.0,0,0.0,0.0,No,0.0,Yes,M,High School,Student,5,Commercial,1500,9,Minivan,yes,7160,3,No,0,0,1.0,0,Urban,1
0,15OCT65,34.0,0,9.0,31052.0,No,116137.0,Yes,F,High School,Clerical,63,Private,13700,5,SUV,no,0,0,No,2,5884,7.0,1,Urban,0
0,17FEB49,50.0,0,10.474061923313512,0.0,No,90196.0,Yes,F,Bachelors,Student,31,Commercial,6500,13,SUV,no,9098,1,No,2,0,7.0,0,Urban,1
0,05SEP48,51.0,0,11.0,65979.0,No,164614.0,Yes,M,High School,Manager,35,Private,19990,4,Van,yes,0,0,No,0,1669,1.0,1,Urban,0
0,06FEB54,45.0,0,14.0,79941.0,No,258068.0,Yes,F,Masters,Lawyer,35,Private,20720,4,Pickup,no,1826,3,No,0,0,15.0,0,Urban,1
0,18JUL58,41.0,3,0.0,0.0,No,0.0,Yes,F,Bachelors,Student,40,Commercial,12830,1,SUV,no,0,0,No,0,0,5.0,0,Rural,0
0,26OCT48,51.0,0,7.0,76916.0,No,255588.0,Yes,F,Masters,Professional,20,Private,21080,7,SUV,no,0,0,No,0,0,5.0,0,Urban,0
0,13MAR56,43.0,1,14.0,39140.0,No,173591.0,Yes,F,High School,Clerical,21,Private,26470,7,Pickup,no,0,0,No,0,0,1.0,0,Rural,0
0,22JUN63,36.0,2,12.0,39400.0,No,152463.0,Yes,F,High School,Clerical,54,Private,5100,1,SUV,no,0,0,No,0,2034,1.0,1,Urban,0
1,06MAR62,37.0,2,0.0,0.0,No,80883.0,Yes,F,Bachelors,Home Maker,26,Private,7070,1,Sports Car,no,982,3,No,1,2753,6.0,1,Urban,1
0,03AUG55,44.0,0,0.0,0.0,No,97040.0,Yes,F,High School,Home Maker,36,Private,1500,7,SUV,no,0,0,No,1,0,8.0,0,Rural,0
0,25APR46,53.0,0,13.0,117854.0,No,0.0,No,M,Masters,Lawyer,5,Private,6800,10,Pickup,yes,0,0,No,0,0,1.0,0,Rural,0
0,04DEC51,47.0,0,0.0,0.0,No,121454.0,Yes,F,Masters,Home Maker,23,Commercial,23060,17,Pickup,no,8752,3,No,0,4868,18.0,1,Urban,1
1,25NOV41,57.0,1,14.0,41645.0,No,160772.0,Yes,M,High School,Professional,23,Commercial,7200,4,Pickup,yes,5040,2,No,0,4389,5.0,1,Urban,1
0,17JAN45,54.0,0,13.0,77864.0,No,299542.0,Yes,M,Bachelors,Blue Collar,72,Commercial,26930,1,Minivan,yes,0,0,No,0,0,13.0,0,Rural,0
0,06JUN53,46.0,0,10.0,37360.0,No,0.0,No,F,Masters,Home Maker,24,Private,22770,4,Minivan,no,0,0,No,1,0,16.0,0,Rural,0
0,01SEP62,37.0,0,12.0,102604.0,No,276929.0,Yes,M,Bachelors,Professional,38,Commercial,21620,7,Van,no,5222,1,No,2,4451,1.0,1,Urban,1
0,22SEP43,56.0,0,15.0,118666.0,No,335737.0,Yes,M,Bachelors,Blue Collar,59,Commercial,15390,1,Minivan,yes,0,0,No,0,0,9.0,0,Rural,0
0,15JUN34,65.0,0,15.0,22481.0,No,127617.0,Yes,F,High School,Clerical,14,Private,11340,9,Sports Car,no,33075,1,Yes,0,4699,1.0,1,Urban,1
0,11JAN46,53.0,0,9.0,12336.0,No,136383.0,No,F,PhD,Home Maker,33,Private,25950,1,Minivan,no,2367,1,No,5,0,10.0,0,Urban,1
0,27JUN73,26.0,1,12.0,50402.0,No,169080.0,Yes,F,High School,Clerical,48,Private,9140,6,Sports Car,no,7567,1,No,0,0,1.0,0,Rural,1
1,23SEP59,40.0,1,10.0,30120.0,Yes,154523.01860799835,No,F,<High School,Blue Collar,20,Private,4510,1,Sports Car,no,14646,1,No,0,0,8.298147573217427,0,Rural,1
0,24MAR47,52.0,0,7.0,64531.0,No,0.0,No,M,Bachelors,Blue Collar,34,Commercial,6700,10,Pickup,no,5524,2,No,2,4419,16.0,1,Urban,1
0,08APR49,50.0,0,14.0,17557.0,No,81891.0,Yes,F,<High School,Clerical,21,Private,9540,1,SUV,no,0,0,No,0,0,9.0,0,Urban,0
0,09OCT55,44.0,0,11.0,62346.0,No,0.0,No,M,Masters,Professional,42,Private,5900,1,Pickup,yes,0,0,Yes,0,0,18.0,0,Urban,0
0,02DEC46,52.0,0,11.0,81849.0,No,273961.0,Yes,F,High School,Blue Collar,56,Commercial,6700,1,SUV,no,4235,3,No,6,5497,1.0,1,Urban,1
1,03FEB62,37.0,2,7.0,89343.0,Yes,251826.0,No,F,Bachelors,Professional,64,Private,14130,1,Sports Car,no,6265,2,No,0,3643,8.0,1,Urban,1
0,22SEP56,43.0,2,16.0,63612.0,No,220417.0,Yes,M,High School,Clerical,57,Private,12160,10,Minivan,no,0,0,No,1,0,1.0,0,Rural,0
0,14DEC51,47.0,0,8.0,63752.0,No,0.0,No,F,Bachelors,Blue Collar,49,Private,9550,1,Minivan,no,0,0,No,0,0,1.0,0,Urban,0
0,30JUN58,41.0,0,12.0,17996.0,No,94434.0,No,F,High School,Home Maker,27,Private,5600,10,SUV,no,1391,1,No,1,0,6.0,0,Urban,1
0,12FEB48,51.0,0,11.0,102410.0,No,0.0,No,M,Masters,Professional,56,Private,14620,3,Minivan,no,0,0,No,0,0,14.0,0,Urban,0
1,11JAN60,39.0,1,12.0,70673.0,No,223484.0,Yes,M,High School,Blue Collar,55,Commercial,17900,1,Van,no,0,0,No,0,0,9.0,0,Rural,0
0,28NOV50,48.0,0,0.0,0.0,No,0.0,No,F,High School,Home Maker,5,Private,8640,1,SUV,no,0,0,No,4,0,1.0,0,Urban,0
0,29MAR65,34.0,2,12.0,55229.0,No,202455.0,Yes,F,Bachelors,Blue Collar,56,Commercial,8390,10,SUV,no,0,0,No,0,0,6.0,0,Urban,0
0,07JAN41,58.0,0,8.0,77886.0,No,270550.0,Yes,M,Bachelors,Professional,34,Commercial,42010,4,Panel Truck,yes,6138,1,No,8,0,8.0,0,Urban,1
0,11APR65,34.0,0,5.0,59972.0,No,165806.0,No,M,Bachelors,Professional,51,Commercial,23040,1,Panel Truck,no,0,0,No,3,931,7.0,1,Urban,0
0,22SEP56,43.0,0,6.0,39273.0,No,0.0,No,M,High School,Blue Collar,39,Commercial,21660,6,Van,no,0,0,No,0,0,1.0,0,Rural,0
0,27JUL62,37.0,0,7.0,114636.0,No,300906.0,Yes,F,Bachelors,Manager,34,Private,33240,6,SUV,no,0,0,No,2,0,12.0,0,Urban,0
0,27NOV57,41.0,0,10.0,27907.0,No,152144.0,No,F,High School,Home Maker,40,Private,8390,6,Sports Car,no,0,0,No,4,0,6.0,0,Rural,0
1,20JUL37,62.0,1,2.0,54776.0,No,237217.0,Yes,F,Masters,Lawyer,16,Private,15770,4,Sports Car,no,11035,1,No,6,0,14.0,0,Urban,1
2,23NOV58,40.0,2,14.0,12339.0,No,107774.0,Yes,M,Masters,Manager,47,Commercial,22310,1,Van,yes,3816,3,No,5,7406,15.0,1,Urban,1
0,17DEC52,46.0,0,9.0,19814.0,No,0.0,Yes,M,High School,Student,14,Private,7310,7,Pickup,yes,0,0,No,0,0,1.0,0,Urban,0
0,16JUN56,43.0,2,15.0,97610.0,No,154523.01860799835,Yes,F,Masters,Lawyer,14,Private,21720,1,Pickup,no,0,0,No,1,0,15.0,0,Urban,0
0,06AUG69,30.0,2,12.0,78213.0,No,245925.0,Yes,F,<High School,Blue Collar,57,Private,17630,10,SUV,no,0,0,No,3,0,8.298147573217427,0,Rural,0
0,27MAR57,42.0,0,6.0,22019.0,No,140727.0,Yes,M,High School,Blue Collar,47,Commercial,12100,1,Minivan,yes,1738,1,No,0,0,9.0,0,Urban,1
1,28OCT58,41.0,2,15.0,79648.0,Yes,0.0,No,F,Masters,Lawyer,18,Private,25990,1,Minivan,no,0,0,Yes,3,0,14.0,0,Urban,0
0,20JAN61,38.0,1,0.0,0.0,No,0.0,Yes,F,<High School,Student,17,Private,5850,6,SUV,no,5090,1,No,6,3333,8.0,1,Rural,1
0,09SEP52,47.0,0,11.0,69616.0,No,264840.0,Yes,M,Bachelors,Blue Collar,63,Commercial,10510,4,Minivan,no,0,0,No,0,0,13.0,0,Urban,0
0,27NOV69,29.0,2,13.0,26413.0,No,172043.0,Yes,F,High School,Clerical,29,Commercial,16200,4,Pickup,no,0,0,No,1,8484,1.0,1,Urban,0
0,06APR61,38.0,0,12.0,31615.0,No,151255.0,Yes,M,<High School,Blue Collar,36,Private,5400,1,Pickup,no,4843,3,No,0,0,1.0,0,Urban,1
0,15OCT37,62.0,0,12.0,34033.0,No,0.0,No,M,High School,Blue Collar,69,Commercial,11100,14,Sports Car,no,4821,3,No,7,8162,1.0,1,Urban,1
0,21APR61,38.0,0,4.0,22036.0,No,158037.0,Yes,M,High School,Clerical,32,Commercial,7500,6,Pickup,yes,9416,1,No,2,5629,8.298147573217427,1,Urban,1
0,16APR58,41.0,2,13.0,61572.07326346075,Yes,240520.0,No,F,Bachelors,Professional,25,Private,19600,4,Sports Car,no,3220,3,No,0,0,7.0,0,Urban,1
0,31DEC51,47.0,0,0.0,0.0,No,0.0,No,M,Bachelors,Student,25,Commercial,12030,1,Minivan,yes,0,0,No,0,0,14.0,0,Urban,0
0,15APR71,28.0,2,10.0,23427.0,No,98357.0,Yes,F,<High School,Clerical,50,Private,6640,4,SUV,no,17308,3,Yes,6,4026,1.0,1,Urban,1
2,15NOV55,44.0,2,13.0,155897.0,Yes,398191.0,No,F,Masters,Lawyer,84,Private,33800,4,Minivan,no,0,0,No,1,0,12.0,0,Rural,0
0,02NOV69,30.0,2,11.0,134792.0,Yes,304438.0,No,F,Bachelors,Blue Collar,28,Commercial,23560,6,Pickup,no,0,0,No,3,0,9.0,0,Urban,0
1,25NOV61,37.0,1,7.0,17589.0,No,132645.0,Yes,F,<High School,Clerical,51,Private,9370,6,SUV,no,0,0,No,0,0,1.0,0,Urban,0
0,20MAR42,57.0,0,12.0,68350.0,No,222894.0,Yes,M,Bachelors,Blue Collar,15,Commercial,18700,8,Van,no,2757,1,No,1,0,11.0,0,Urban,1
0,10MAY50,49.0,0,12.0,4542.0,No,116360.0,Yes,F,Bachelors,Home Maker,33,Private,6850,6,SUV,no,0,0,No,0,0,5.0,0,Urban,0
0,07SEP46,53.0,0,13.0,70494.0,No,227305.0,Yes,M,PhD,Manager,22,Private,13850,4,Minivan,yes,0,0,No,3,0,15.0,0,Urban,0
0,06JAN64,35.0,1,0.0,0.0,No,0.0,Yes,F,High School,Student,53,Private,11630,1,SUV,no,9624,2,No,6,4027,1.0,1,Urban,1
0,02JUL54,45.0,2,15.0,39196.0,Yes,0.0,No,F,High School,Professional,25,Private,17300,14,Sports Car,no,7410,3,No,3,0,1.0,0,Urban,1
0,23SEP59,40.0,3,17.0,96169.0,No,281910.0,Yes,F,Bachelors,Manager,34,Private,17170,10,Minivan,no,0,0,No,2,0,8.0,0,Urban,0
1,17NOV58,41.0,4,16.0,38819.0,No,154796.0,Yes,M,High School,Blue Collar,57,Commercial,27910,10,Panel Truck,yes,4858,2,No,0,0,1.0,0,Urban,1
0,01MAR49,50.0,0,11.0,176680.0,No,154523.01860799835,Yes,M,PhD,,20,Commercial,35190,1,Panel Truck,yes,0,0,No,0,0,15.0,0,Rural,0
0,14NOV54,45.0,0,12.0,20850.0,No,129556.0,Yes,F,High School,Clerical,48,Commercial,17920,9,SUV,no,0,0,No,1,0,1.0,0,Rural,0
0,05JUN42,57.0,0,12.0,55119.0,No,232678.0,Yes,M,Masters,Lawyer,29,Private,12710,6,Minivan,yes,0,0,No,2,0,14.0,0,Urban,0
0,12JUN47,52.0,0,14.0,27616.0,No,167006.0,Yes,M,Masters,Lawyer,49,Private,9460,7,Minivan,yes,0,0,No,0,0,10.0,0,Urban,0
0,08JAN59,40.0,1,9.0,44138.0,Yes,0.0,No,M,High School,Blue Collar,46,Commercial,22590,6,Panel Truck,no,1799,4,No,2,0,1.0,0,Urban,1
0,23MAR45,54.0,0,12.0,155634.0,No,418686.0,Yes,M,Masters,,5,Commercial,26200,6,Panel Truck,yes,0,0,No,0,0,11.0,0,Urban,0
0,30JAN54,45.0,0,9.0,38290.0,No,157907.0,Yes,M,High School,Blue Collar,39,Commercial,9830,9,Pickup,no,1434,2,No,0,0,8.0,0,Urban,1
0,07MAY67,32.0,1,10.0,38500.0,Yes,0.0,No,F,Bachelors,Clerical,12,Private,8550,1,SUV,no,0,0,No,0,0,1.0,0,Urban,0
0,13SEP57,42.0,2,14.0,46751.0,No,177328.0,Yes,F,Masters,Manager,30,Private,22040,11,Minivan,no,0,0,No,0,0,14.0,0,Urban,0
0,12JAN66,33.0,3,0.0,0.0,Yes,0.0,No,F,<High School,Home Maker,34,Private,7810,1,Sports Car,no,31379,5,Yes,5,3440,6.0,1,Urban,1
0,03SEP46,53.0,0,13.0,61572.07326346075,No,281482.0,Yes,M,PhD,,38,Commercial,24280,6,Panel Truck,yes,0,0,No,0,0,10.0,0,Urban,0
0,04JUL50,49.0,0,12.0,169708.0,No,0.0,No,M,PhD,Manager,23,Commercial,32530,1,Panel Truck,yes,0,0,No,0,0,10.0,0,Urban,0
0,14JUN58,41.0,0,13.0,49208.0,No,204795.0,Yes,M,Bachelors,Professional,57,Private,21910,3,Minivan,yes,0,0,No,0,0,8.0,0,Rural,0
0,31AUG47,52.0,0,5.0,54545.0,No,0.0,No,F,Bachelors,Manager,30,Private,17930,1,Sports Car,no,4037,1,No,0,0,10.0,0,Urban,1
0,23MAY54,45.0,1,6.0,153565.0,Yes,435509.0,No,F,Masters,Manager,11,Private,31110,1,SUV,no,0,0,No,0,0,13.0,0,Urban,0
1,14NOV59,40.0,3,0.0,61572.07326346075,Yes,0.0,No,F,Bachelors,Student,31,Commercial,11840,10,Sports Car,no,30363,2,Yes,0,0,9.0,0,Urban,1
0,14FEB51,48.0,0,6.0,93543.0,No,289825.0,Yes,M,High School,Blue Collar,9,Commercial,38210,6,Minivan,yes,0,0,No,2,0,1.0,0,Urban,0
2,08MAY59,40.0,2,5.0,16575.0,No,158720.0,Yes,M,High School,Clerical,34,Private,7160,3,Pickup,yes,0,0,No,2,6111,1.0,1,Urban,0
0,03MAR60,39.0,0,0.0,0.0,No,82620.0,Yes,F,PhD,Home Maker,47,Private,15290,10,Sports Car,no,1344,4,No,5,0,12.0,0,Urban,1
0,24AUG46,53.0,0,6.0,59144.0,No,205862.0,Yes,M,PhD,Manager,24,Private,14870,3,Minivan,no,0,0,Yes,0,0,13.0,0,Urban,0
0,17OCT45,54.0,0,12.0,103454.0,No,303050.0,Yes,M,Masters,Lawyer,45,Private,26420,1,Minivan,no,5555,3,No,4,0,10.0,0,Urban,1
0,25FEB57,42.0,0,13.0,77737.0,No,238724.0,Yes,F,Bachelors,Manager,27,Private,13470,6,Minivan,no,0,0,No,0,0,11.0,0,Urban,0
0,14JAN54,45.0,0,10.0,67263.0,No,212757.0,Yes,M,Bachelors,Professional,50,Commercial,32270,7,Panel Truck,no,0,0,Yes,0,1335,8.298147573217427,1,Urban,0
0,05JUL49,50.0,0,14.0,123536.0,No,327205.0,Yes,F,Masters,Manager,25,Private,19880,10,SUV,no,0,0,No,0,0,8.298147573217427,0,Urban,0
0,27AUG61,38.0,0,9.0,51996.0,No,223035.0,Yes,M,High School,Professional,46,Private,11330,11,Pickup,no,2721,4,No,1,0,1.0,0,Rural,1
0,26JUN70,29.0,1,9.0,445.0,Yes,97183.0,No,F,Bachelors,Home Maker,32,Private,16060,10,SUV,no,2555,3,No,0,27254,13.0,1,Urban,1
0,08OCT57,42.0,1,7.0,139335.0,Yes,0.0,No,F,PhD,Manager,29,Private,3470,10,SUV,no,9828,1,No,5,0,14.0,0,Urban,1
0,28DEC52,46.0,0,10.0,131260.0,No,0.0,No,M,PhD,Lawyer,22,Private,19230,7,Minivan,no,0,0,No,0,0,20.0,0,Urban,0
0,23OCT53,46.0,0,11.0,45372.0,No,236719.0,Yes,M,High School,Blue Collar,24,Commercial,22790,4,Panel Truck,no,0,0,No,0,0,1.0,0,Urban,0
0,11DEC69,29.0,1,3.0,17120.0,Yes,117426.0,No,M,High School,Clerical,20,Private,6970,4,Pickup,yes,26023,1,Yes,4,0,1.0,0,Urban,1
0,08SEP52,47.0,0,14.0,62048.0,No,0.0,No,M,<High School,Blue Collar,24,Private,12400,1,Minivan,no,19899,1,No,5,0,1.0,0,Urban,1
0,25JUN50,49.0,0,0.0,0.0,No,0.0,No,F,Bachelors,Home Maker,23,Private,6400,6,Sports Car,no,0,0,No,1,0,8.0,0,Rural,0
0,02MAY64,35.0,0,9.0,67298.0,No,182676.0,Yes,F,Masters,,24,Commercial,15860,17,Pickup,no,0,0,No,1,0,10.0,0,Urban,0
0,01AUG49,50.0,0,14.0,40447.0,No,192990.0,Yes,M,High School,Blue Collar,19,Commercial,5540,7,Pickup,no,0,0,No,0,0,1.0,0,Urban,0
1,24DEC54,44.0,2,2.0,68081.0,Yes,221459.0,No,F,Masters,Manager,32,Private,25040,6,Sports Car,no,47837,1,Yes,6,0,18.0,0,Urban,1
0,03MAY59,40.0,0,12.0,114853.0,No,326499.0,Yes,F,PhD,Doctor,16,Private,11970,1,SUV,no,0,0,No,2,0,7.0,0,Urban,0
0,22MAR63,36.0,0,7.0,39376.0,No,142985.0,Yes,F,High School,Home Maker,47,Private,9040,10,Sports Car,no,4905,1,No,4,0,5.0,0,Urban,1
0,03JUL49,50.0,0,10.474061923313512,50710.0,No,203217.0,Yes,M,Bachelors,Manager,28,Private,11570,7,Pickup,no,11653,3,No,1,0,9.0,0,Urban,1
2,04OCT57,42.0,2,17.0,51608.0,No,169843.0,Yes,F,High School,Clerical,35,Private,10860,3,SUV,no,7497,1,No,5,16012,1.0,1,Urban,1
0,15SEP47,52.0,0,13.0,77351.0,No,187879.0,Yes,M,Masters,,51,Commercial,6700,10,Pickup,yes,5984,2,No,6,1070,16.0,1,Urban,1
0,19APR56,43.0,0,0.0,0.0,No,97754.0,No,M,High School,Student,22,Commercial,8030,7,Pickup,yes,0,0,No,0,0,1.0,0,Urban,0
0,14JUN58,41.0,0,10.0,18523.0,No,0.0,No,F,<High School,Clerical,27,Private,9400,13,SUV,no,9642,3,No,2,4277,5.0,1,Urban,1
0,15JUN58,41.0,1,14.0,2346.0,Yes,0.0,No,F,<High School,Student,13,Private,5830,11,Sports Car,no,8521,2,No,0,0,6.0,0,Urban,1
0,15FEB50,49.0,0,11.0,52485.0,No,0.0,No,M,Masters,Lawyer,40,Private,19830,4,Van,yes,0,0,No,3,6431,18.0,1,Urban,0
0,24MAR45,54.0,0,9.0,71530.0,No,0.0,No,F,Bachelors,Manager,50,Private,23870,7,SUV,no,5971,5,No,0,0,13.0,0,Urban,1
0,11JUL53,46.0,0,12.0,53694.0,No,193057.0,Yes,F,High School,Blue Collar,75,Commercial,11530,1,Sports Car,no,0,0,No,2,0,1.0,0,Rural,0
0,18MAY68,31.0,1,12.0,65651.0,No,288294.0,Yes,M,Masters,,32,Commercial,17760,6,Van,yes,29471,2,Yes,0,7035,18.0,1,Urban,1
0,23APR57,42.0,0,0.0,0.0,No,0.0,Yes,M,Bachelors,Student,13,Commercial,5700,10,Pickup,no,0,0,No,5,5110,1.0,1,Urban,0
0,15JUL36,63.0,0,0.0,0.0,No,111129.0,Yes,F,PhD,Home Maker,33,Private,10440,3,Sports Car,no,2482,2,No,0,0,15.0,0,Urban,1
0,23JUL68,31.0,1,5.0,11878.0,No,110650.0,Yes,F,PhD,Manager,17,Private,11530,1,SUV,no,8837,1,No,2,0,8.298147573217427,0,Urban,1
0,31MAY45,54.0,0,14.0,81524.0,No,154523.01860799835,No,M,Masters,Lawyer,50,Private,10650,1,Pickup,no,0,0,Yes,0,5485,15.0,1,Urban,0
0,10FEB49,50.0,0,12.0,126172.0,No,0.0,No,M,Masters,Lawyer,43,Private,14120,6,Minivan,yes,0,0,No,0,0,1.0,0,Urban,0
0,26NOV55,43.0,2,0.0,0.0,No,117111.0,Yes,F,<High School,Home Maker,44,Private,5800,6,Sports Car,no,4959,1,No,3,1438,6.0,1,Urban,1
1,19JUL57,42.0,1,10.0,63994.0,No,295428.0,Yes,M,High School,Blue Collar,30,Commercial,18750,1,Van,yes,0,0,No,4,0,1.0,0,Urban,0
0,19AUG66,33.0,1,14.0,46780.0,No,142430.0,Yes,M,High School,Clerical,38,Commercial,9480,9,Pickup,yes,6937,2,No,5,9623,1.0,1,Urban,1
0,11MAR43,56.0,0,14.0,38924.0,No,183890.0,Yes,F,Masters,Lawyer,49,Private,5390,6,Sports Car,no,0,0,No,1,2505,16.0,1,Urban,0
0,06SEP46,53.0,0,12.0,90887.0,No,0.0,No,M,Bachelors,Blue Collar,37,Commercial,18240,4,Van,yes,0,0,No,0,0,12.0,0,Urban,0
0,22JUN56,43.0,2,11.0,124814.0,Yes,0.0,No,M,High School,Blue Collar,15,Commercial,31140,7,Panel Truck,no,0,0,No,0,0,7.0,0,Urban,0
0,22AUG59,40.0,0,10.474061923313512,89448.0,No,0.0,No,F,Bachelors,Blue Collar,49,Commercial,14920,10,SUV,no,0,0,No,0,0,7.0,0,Rural,0
0,20JUN57,42.0,2,10.474061923313512,82981.0,No,265823.0,Yes,M,High School,Blue Collar,63,Private,14560,6,Minivan,yes,0,0,No,0,0,5.0,0,Rural,0
1,22MAY56,43.0,1,13.0,65779.0,No,190317.0,Yes,F,Masters,Professional,29,Private,14850,1,SUV,no,35737,3,Yes,4,4415,17.0,1,Urban,1
1,27JUL63,36.0,2,0.0,0.0,No,0.0,Yes,M,<High School,Student,26,Private,12370,10,Minivan,no,3373,2,No,1,6673,1.0,1,Urban,1
0,23DEC65,33.0,1,9.0,9530.0,No,0.0,Yes,F,High School,Student,25,Private,10270,7,SUV,no,1108,3,No,5,0,9.0,0,Urban,1
0,07DEC45,53.0,0,12.0,79183.0,No,259874.0,Yes,F,High School,Manager,25,Private,16610,7,SUV,no,0,0,No,0,0,7.0,0,Urban,0
0,31DEC55,43.0,0,12.0,13349.0,No,140323.0,Yes,M,<High School,Clerical,45,Commercial,9470,4,Pickup,no,0,0,No,3,6761,6.0,1,Urban,0
0,08JUL45,54.0,0,7.0,221413.0,No,511661.0,Yes,M,Masters,Lawyer,17,Private,35760,4,Minivan,no,0,0,No,0,0,17.0,0,Urban,0
0,02APR58,41.0,2,16.0,74400.0,No,278185.0,Yes,F,Masters,Lawyer,5,Private,13250,4,Sports Car,no,0,0,No,0,0,17.0,0,Urban,0
0,19JAN66,33.0,1,11.0,12921.0,Yes,129916.0,No,F,<High School,Clerical,5,Private,4900,7,SUV,no,0,0,No,0,0,6.0,0,Rural,0
